vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002056,0.000078,0.006060,0.001908,0.003043,0.000136,0.004095,0.001089
0.005616,0.000268,0.013366,0.008505,0.005358,0.000545,0.010071,0.005407
0.007133,0.000273,0.030793,0.009327,0.010577,0.000544,0.022001,0.005999
0.012864,0.000668,0.063490,0.025812,0.019423,0.001360,0.051135,0.017835
0.018112,0.002340,0.071223,0.075854,0.018493,0.004091,0.049835,0.055826
