vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000844,0.000026,0.002653,0.000729,0.001229,0.000064,0.001921,0.000437
0.003959,0.000267,0.014013,0.009026,0.005387,0.000544,0.010161,0.005399
0.006675,0.000268,0.028370,0.009038,0.010125,0.000546,0.022136,0.005992
0.013360,0.000670,0.064237,0.025530,0.019492,0.001362,0.051922,0.017772
0.016328,0.002015,0.065505,0.079362,0.018512,0.004088,0.050376,0.052925
