vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000857,0.000027,0.002667,0.000729,0.001224,0.000064,0.001937,0.000436
0.003623,0.000297,0.014745,0.011068,0.005982,0.000544,0.010579,0.005803
0.006411,0.000268,0.028366,0.008982,0.010089,0.000544,0.022617,0.006412
0.014331,0.000796,0.064401,0.025201,0.020129,0.001359,0.053316,0.017869
0.016951,0.002029,0.066917,0.076840,0.018509,0.004090,0.051383,0.053552
