vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002162,0.000074,0.006347,0.001996,0.003122,0.000149,0.004358,0.001197
0.004070,0.000267,0.013410,0.008510,0.005381,0.000546,0.010094,0.005434
0.006372,0.000272,0.028302,0.009722,0.011314,0.000545,0.022769,0.006355
0.014974,0.000826,0.069583,0.026468,0.021181,0.001405,0.054964,0.018318
0.017618,0.002005,0.067432,0.077020,0.018480,0.004097,0.050981,0.052457
