vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000829,0.000032,0.003432,0.001014,0.001599,0.000076,0.002285,0.000607
0.004927,0.000380,0.018523,0.008435,0.005386,0.000545,0.010751,0.005390
0.006371,0.000268,0.031796,0.009350,0.010144,0.000549,0.023156,0.006009
0.012877,0.000668,0.064472,0.025375,0.019519,0.001362,0.053569,0.017795
0.016878,0.002010,0.072289,0.078640,0.018634,0.004082,0.052232,0.053549
