vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002157,0.000068,0.006151,0.001905,0.003188,0.000160,0.004300,0.001274
0.004453,0.000313,0.016406,0.009996,0.006051,0.000580,0.011735,0.006032
0.006725,0.000268,0.030571,0.011398,0.011196,0.000545,0.024269,0.006459
0.013285,0.000794,0.064379,0.025386,0.019455,0.001362,0.052190,0.017818
0.016751,0.002005,0.065092,0.078052,0.019546,0.004096,0.051623,0.052589
