vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002158,0.000080,0.006155,0.001944,0.003061,0.000136,0.004155,0.001276
0.004736,0.000313,0.015286,0.008468,0.005360,0.000548,0.010172,0.005405
0.006353,0.000268,0.028488,0.008953,0.010094,0.000546,0.022228,0.006261
0.012939,0.000669,0.068880,0.027979,0.019900,0.001365,0.051582,0.017517
0.017298,0.002008,0.068510,0.076623,0.018572,0.004087,0.053648,0.055155
