vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001373,0.000047,0.004010,0.001152,0.001914,0.000096,0.002638,0.000767
0.005280,0.000401,0.017503,0.008459,0.005375,0.000545,0.010143,0.005416
0.006366,0.000268,0.028726,0.008979,0.010292,0.000546,0.022126,0.005981
0.014738,0.000783,0.066635,0.028637,0.020102,0.001361,0.051539,0.017981
0.016568,0.002007,0.068506,0.078759,0.018857,0.004087,0.050806,0.053258
