vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001949,0.000067,0.006251,0.001972,0.002960,0.000160,0.004229,0.001083
0.004335,0.000268,0.013823,0.008457,0.005359,0.000546,0.010137,0.005407
0.006709,0.000273,0.029786,0.009645,0.010870,0.000653,0.024769,0.006283
0.012864,0.000669,0.064034,0.026485,0.019520,0.001368,0.052470,0.017762
0.016230,0.002011,0.063937,0.078551,0.018542,0.004095,0.050975,0.052685
