vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001257,0.000043,0.003312,0.001020,0.001604,0.000076,0.002288,0.000607
0.004973,0.000385,0.017805,0.009169,0.005706,0.000545,0.010321,0.005414
0.006404,0.000268,0.029061,0.009196,0.010276,0.000544,0.024089,0.007012
0.012934,0.000707,0.064315,0.025501,0.019551,0.001473,0.053929,0.017807
0.016942,0.002013,0.071673,0.077559,0.018618,0.004082,0.052878,0.053829
