vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000946,0.000026,0.002586,0.000919,0.001374,0.000064,0.001939,0.000443
0.003645,0.000269,0.013654,0.008458,0.005387,0.000545,0.010199,0.005415
0.006408,0.000269,0.028161,0.009013,0.010150,0.000544,0.023268,0.005999
0.012828,0.000671,0.066903,0.027348,0.021344,0.001598,0.057996,0.018857
0.016925,0.002020,0.064307,0.077516,0.019592,0.004919,0.059187,0.061645
