vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002153,0.000073,0.006398,0.001995,0.003115,0.000153,0.004361,0.001185
0.003852,0.000268,0.013558,0.008455,0.005377,0.000545,0.010242,0.005414
0.006357,0.000268,0.032289,0.009308,0.010775,0.000545,0.022696,0.005970
0.012802,0.000667,0.064763,0.025097,0.019826,0.001359,0.051452,0.017552
0.016837,0.002005,0.067725,0.076820,0.018487,0.004084,0.050761,0.052520
