vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001948,0.000065,0.005686,0.001773,0.002793,0.000132,0.003890,0.001076
0.005183,0.000281,0.014108,0.008420,0.005372,0.000546,0.011154,0.006278
0.006410,0.000269,0.028409,0.008968,0.010161,0.000638,0.022347,0.006007
0.013407,0.000669,0.066715,0.025627,0.020223,0.001590,0.054126,0.018308
0.017563,0.002391,0.068038,0.078135,0.019860,0.004500,0.050377,0.056262
