vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000952,0.000033,0.002835,0.000860,0.001362,0.000064,0.001919,0.000515
0.004238,0.000314,0.016009,0.010177,0.006445,0.000704,0.012093,0.006389
0.007647,0.000313,0.034213,0.011386,0.012102,0.000657,0.025613,0.007489
0.014604,0.000789,0.065741,0.029567,0.021696,0.001507,0.062356,0.021334
0.019131,0.002429,0.074256,0.082812,0.019889,0.004084,0.058750,0.057912
