vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002154,0.000073,0.006382,0.001994,0.003117,0.000149,0.004332,0.001188
0.004319,0.000267,0.013400,0.008483,0.005364,0.000545,0.011440,0.005750
0.006435,0.000268,0.028228,0.008964,0.010145,0.000547,0.022401,0.005965
0.012940,0.000668,0.066575,0.025219,0.019918,0.001363,0.050978,0.020616
0.016384,0.002004,0.063818,0.079217,0.018699,0.004082,0.049932,0.057196
