vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000965,0.000045,0.003383,0.001017,0.001642,0.000088,0.002230,0.000613
0.004942,0.000377,0.018142,0.008476,0.005660,0.000545,0.010150,0.005405
0.006672,0.000270,0.028253,0.009709,0.010496,0.000547,0.028136,0.007314
0.013969,0.000670,0.064230,0.025892,0.021633,0.001367,0.056960,0.018842
0.016756,0.002043,0.064982,0.076683,0.018560,0.004094,0.051069,0.056068
