vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001225,0.000038,0.003269,0.001020,0.001603,0.000076,0.002230,0.000607
0.004727,0.000371,0.018021,0.008491,0.005388,0.000546,0.010105,0.005422
0.006673,0.000274,0.028416,0.008989,0.010213,0.000544,0.022905,0.006017
0.012860,0.000672,0.064972,0.025697,0.019509,0.001362,0.051418,0.017787
0.018889,0.002248,0.068476,0.076688,0.019444,0.004086,0.051810,0.052830
