vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000972,0.000037,0.003438,0.001020,0.001613,0.000076,0.002219,0.000608
0.004924,0.000377,0.018318,0.008504,0.005385,0.000547,0.010176,0.005413
0.006364,0.000268,0.028735,0.008985,0.010159,0.000545,0.022221,0.005999
0.012786,0.000668,0.064097,0.025498,0.019566,0.001361,0.052065,0.017869
0.016914,0.002010,0.064931,0.085294,0.018563,0.004083,0.053977,0.056869
