vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000805,0.000027,0.003399,0.001188,0.001876,0.000096,0.002712,0.000761
0.005708,0.000402,0.016953,0.008443,0.005385,0.000545,0.010297,0.005417
0.006836,0.000268,0.028413,0.009035,0.010880,0.000665,0.024210,0.006026
0.012791,0.000670,0.064168,0.025678,0.020438,0.001363,0.051717,0.017884
0.016282,0.002009,0.064307,0.077317,0.018503,0.004523,0.050748,0.052702
