vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000869,0.000032,0.002605,0.000807,0.001377,0.000068,0.001759,0.000515
0.003652,0.000269,0.013596,0.008721,0.005403,0.000546,0.010527,0.005434
0.007431,0.000315,0.031193,0.009915,0.011023,0.000647,0.022816,0.006019
0.013129,0.000673,0.065768,0.027282,0.021269,0.001367,0.054852,0.020582
0.017948,0.002233,0.070221,0.077081,0.018509,0.004086,0.051158,0.052739
