vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002309,0.000078,0.006210,0.002042,0.003031,0.000160,0.004114,0.001098
0.004606,0.000272,0.014019,0.008651,0.005416,0.000545,0.010101,0.005446
0.006404,0.000276,0.028345,0.009015,0.010475,0.000544,0.022101,0.006007
0.012836,0.000706,0.063991,0.027291,0.020424,0.001363,0.053442,0.019711
0.016581,0.002021,0.065209,0.077141,0.018844,0.004083,0.050739,0.053129
