vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002062,0.000066,0.005637,0.001782,0.002801,0.000155,0.003925,0.001057
0.004901,0.000269,0.014910,0.008521,0.005423,0.000545,0.010549,0.005425
0.006315,0.000270,0.028389,0.009011,0.010427,0.000545,0.022129,0.006039
0.013851,0.000842,0.067756,0.028194,0.019742,0.001361,0.051111,0.017611
0.016382,0.002015,0.065766,0.081404,0.018525,0.004086,0.051008,0.055308
