vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002000,0.000079,0.005819,0.000899,0.001397,0.000060,0.001632,0.000513
0.003982,0.000282,0.014055,0.008515,0.005381,0.000545,0.010151,0.005420
0.007217,0.000280,0.029254,0.009020,0.010145,0.000545,0.022121,0.005996
0.013012,0.000674,0.064048,0.025636,0.019514,0.001363,0.051140,0.018010
0.016844,0.002115,0.068307,0.077559,0.018560,0.004087,0.050817,0.056427
