vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002156,0.000079,0.006111,0.001823,0.003100,0.000160,0.005963,0.001576
0.004579,0.000329,0.014863,0.009050,0.006122,0.000641,0.011690,0.006478
0.007239,0.000334,0.028965,0.009064,0.010090,0.000545,0.022150,0.006370
0.012787,0.000680,0.067432,0.025878,0.019694,0.001363,0.051034,0.017942
0.018417,0.002004,0.078405,0.079393,0.018773,0.004088,0.050553,0.054342
