vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000878,0.000031,0.002621,0.000802,0.001387,0.000054,0.001645,0.000513
0.003791,0.000314,0.013883,0.011233,0.006125,0.000545,0.010487,0.005422
0.006873,0.000268,0.030197,0.009387,0.010171,0.000544,0.022732,0.006015
0.013401,0.000669,0.066319,0.028202,0.019761,0.001365,0.051503,0.017792
0.016612,0.002021,0.070545,0.078123,0.020205,0.004695,0.052590,0.054053
