vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000812,0.000028,0.002353,0.000730,0.001208,0.000064,0.001840,0.000436
0.003646,0.000267,0.014000,0.008768,0.005375,0.000545,0.010140,0.005404
0.006307,0.000268,0.030471,0.009105,0.010393,0.000547,0.022407,0.005967
0.013032,0.000704,0.063942,0.025584,0.019479,0.001360,0.051367,0.017780
0.016682,0.002004,0.064626,0.078570,0.019384,0.004083,0.051280,0.052904
