vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001932,0.000066,0.005654,0.001790,0.002775,0.000132,0.003937,0.001064
0.005409,0.000316,0.017227,0.010027,0.005969,0.000544,0.011379,0.006515
0.007192,0.000334,0.034567,0.011195,0.011831,0.000841,0.025771,0.009086
0.015764,0.000846,0.079265,0.033086,0.023670,0.001976,0.066400,0.023044
0.020985,0.002192,0.080939,0.093614,0.021839,0.004484,0.061027,0.064068
