vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000973,0.000031,0.002760,0.000907,0.001209,0.000064,0.001896,0.000437
0.003897,0.000272,0.014044,0.008688,0.005376,0.000545,0.010127,0.005407
0.006701,0.000268,0.028505,0.008960,0.010086,0.000545,0.022294,0.005970
0.013305,0.000675,0.065874,0.028150,0.020297,0.001360,0.050998,0.019600
0.016503,0.002014,0.064846,0.077951,0.018572,0.004743,0.054700,0.053127
