vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001940,0.000065,0.005659,0.001773,0.002809,0.000132,0.003913,0.001066
0.005744,0.000394,0.015161,0.009771,0.006127,0.000657,0.012261,0.005557
0.006535,0.000268,0.032537,0.010295,0.011121,0.000545,0.022930,0.006031
0.012893,0.000669,0.064140,0.025664,0.019820,0.001363,0.052740,0.017913
0.016515,0.002009,0.067679,0.079668,0.018816,0.004092,0.051324,0.053172
