vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000954,0.000034,0.002518,0.000859,0.001400,0.000054,0.001747,0.000530
0.004020,0.000271,0.017297,0.010418,0.005386,0.000546,0.010102,0.005612
0.006377,0.000267,0.028436,0.009377,0.010161,0.000545,0.022069,0.005998
0.012910,0.000668,0.066895,0.027538,0.019794,0.001367,0.051654,0.017837
0.016869,0.002008,0.070501,0.087320,0.019983,0.004211,0.051642,0.052002
