vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002124,0.000075,0.005989,0.001970,0.003023,0.000136,0.004062,0.001211
0.005185,0.000270,0.013387,0.008820,0.005397,0.000546,0.010106,0.005411
0.006703,0.000268,0.028335,0.008994,0.010162,0.000548,0.022535,0.005999
0.012875,0.000671,0.067132,0.025805,0.019697,0.001408,0.052244,0.018350
0.016605,0.002061,0.065713,0.077034,0.018919,0.004431,0.057370,0.055458
