vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002161,0.000073,0.006412,0.002010,0.003129,0.000149,0.004376,0.001189
0.004177,0.000267,0.013503,0.008504,0.005379,0.000544,0.010168,0.005438
0.006384,0.000268,0.028534,0.009013,0.010100,0.000545,0.022790,0.005988
0.012918,0.000693,0.064484,0.027677,0.021145,0.001360,0.051943,0.018026
0.016485,0.002012,0.065504,0.076253,0.019455,0.004614,0.052682,0.055177
