vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002015,0.000079,0.006181,0.002083,0.003046,0.000136,0.004146,0.001126
0.003976,0.000326,0.014959,0.009084,0.006013,0.000653,0.010183,0.005423
0.006301,0.000268,0.028665,0.009028,0.010123,0.000545,0.022414,0.005986
0.013040,0.000675,0.064128,0.025152,0.019547,0.001364,0.055022,0.017875
0.016924,0.002009,0.064777,0.077000,0.020164,0.004092,0.052005,0.056101
