vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002169,0.000073,0.006351,0.002017,0.003117,0.000149,0.004323,0.001198
0.004233,0.000268,0.013411,0.008486,0.005383,0.000546,0.010723,0.005495
0.006378,0.000275,0.030011,0.009052,0.010757,0.000549,0.022103,0.006008
0.012843,0.000701,0.066025,0.025409,0.019984,0.001366,0.054315,0.017619
0.016292,0.002014,0.066811,0.077201,0.020509,0.004096,0.049914,0.052537
