vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000955,0.000027,0.002602,0.000817,0.001197,0.000064,0.001843,0.000458
0.004020,0.000313,0.015137,0.008897,0.005360,0.000545,0.010123,0.005435
0.006342,0.000268,0.031027,0.009078,0.010488,0.000641,0.022289,0.006014
0.013110,0.000668,0.063289,0.027062,0.019900,0.001641,0.050847,0.017607
0.017636,0.002460,0.068197,0.076947,0.018477,0.004083,0.050914,0.052855
