vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002154,0.000073,0.006438,0.002005,0.003127,0.000148,0.004410,0.001197
0.004426,0.000274,0.013513,0.008485,0.005726,0.000544,0.010260,0.005402
0.006802,0.000275,0.028993,0.009609,0.010155,0.000544,0.022332,0.005981
0.012913,0.000671,0.064929,0.025450,0.019523,0.001362,0.052364,0.017811
0.016611,0.002102,0.065607,0.077632,0.019430,0.004085,0.052135,0.056336
