vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002105,0.000067,0.006202,0.001878,0.002981,0.000158,0.004241,0.001151
0.004434,0.000267,0.013453,0.008808,0.005381,0.000546,0.010157,0.005417
0.006388,0.000268,0.028648,0.009688,0.010491,0.000545,0.022726,0.006000
0.012952,0.000668,0.064189,0.030775,0.021893,0.001639,0.055950,0.018297
0.017525,0.002037,0.072112,0.084554,0.019074,0.004244,0.052867,0.052477
