vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000807,0.000027,0.003255,0.001241,0.001992,0.000096,0.002629,0.000759
0.005968,0.000417,0.017648,0.008807,0.005383,0.000548,0.010263,0.005384
0.006398,0.000268,0.028496,0.009002,0.010459,0.000548,0.024637,0.006272
0.014604,0.000759,0.067189,0.025251,0.019713,0.001364,0.051607,0.017537
0.018722,0.002351,0.072516,0.079949,0.018860,0.004091,0.051485,0.052792
