vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000863,0.000027,0.002355,0.000732,0.001250,0.000064,0.001844,0.000437
0.003634,0.000267,0.014250,0.008627,0.005726,0.000546,0.010123,0.005418
0.007018,0.000334,0.031779,0.009335,0.010496,0.000545,0.022189,0.006020
0.013436,0.000669,0.066386,0.025438,0.020061,0.001363,0.051417,0.017810
0.017216,0.002009,0.067284,0.077006,0.018561,0.004087,0.051406,0.053378
