vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001387,0.000047,0.003851,0.001251,0.001926,0.000095,0.002701,0.000759
0.006083,0.000392,0.018329,0.008889,0.005399,0.000544,0.010077,0.005402
0.007142,0.000335,0.030855,0.009497,0.010160,0.000545,0.025320,0.006184
0.012915,0.000670,0.064204,0.025838,0.019629,0.001360,0.051669,0.017794
0.016532,0.002108,0.065265,0.076693,0.018707,0.004567,0.050947,0.056891
