vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002161,0.000073,0.006429,0.001987,0.003129,0.000149,0.004376,0.001191
0.004263,0.000268,0.015066,0.009168,0.005365,0.000546,0.010616,0.005671
0.006415,0.000275,0.029956,0.009335,0.010166,0.000548,0.022337,0.005991
0.013251,0.000668,0.064026,0.025305,0.019622,0.001363,0.054222,0.019907
0.018602,0.002224,0.068247,0.076288,0.018554,0.004094,0.056492,0.052997
