vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000942,0.000031,0.002794,0.000834,0.001313,0.000064,0.001838,0.000448
0.003933,0.000313,0.013996,0.008827,0.005700,0.000549,0.010464,0.005814
0.006969,0.000282,0.032138,0.010337,0.011603,0.000655,0.023209,0.006336
0.014121,0.000788,0.067427,0.025442,0.019314,0.001363,0.051050,0.017771
0.016284,0.002033,0.064025,0.076431,0.019702,0.004092,0.050591,0.053343
