vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002168,0.000073,0.006442,0.002008,0.003131,0.000148,0.004428,0.001187
0.004548,0.000267,0.013792,0.008785,0.005700,0.000544,0.010271,0.005400
0.006413,0.000267,0.028412,0.008953,0.010136,0.000544,0.022388,0.005976
0.013301,0.000674,0.065715,0.028537,0.021684,0.001478,0.051779,0.017454
0.016298,0.002002,0.065646,0.079149,0.020599,0.004801,0.058511,0.056998
