vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002082,0.000067,0.006201,0.001874,0.002926,0.000140,0.004314,0.001126
0.004849,0.000268,0.013736,0.008845,0.005379,0.000544,0.010136,0.005423
0.006402,0.000269,0.028376,0.008961,0.010442,0.000544,0.023839,0.006138
0.012963,0.000669,0.063582,0.025707,0.019494,0.001363,0.051800,0.018209
0.016587,0.002010,0.064594,0.077289,0.018871,0.004081,0.053472,0.057585
