vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001298,0.000037,0.003263,0.001021,0.001605,0.000075,0.002247,0.000607
0.004729,0.000370,0.017896,0.008544,0.005381,0.000545,0.010506,0.005450
0.006509,0.000268,0.028945,0.009272,0.010156,0.000544,0.022156,0.006015
0.012866,0.000672,0.064919,0.028171,0.019582,0.001365,0.055395,0.018098
0.016222,0.002005,0.066625,0.076756,0.018931,0.004083,0.050948,0.054513
