vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001131,0.000032,0.003365,0.001013,0.001604,0.000076,0.002283,0.000609
0.009540,0.000455,0.014809,0.008927,0.005375,0.000545,0.010307,0.005428
0.006370,0.000268,0.029006,0.009501,0.011827,0.000706,0.027590,0.007109
0.013387,0.000668,0.068729,0.025090,0.019749,0.001365,0.055768,0.020469
0.017858,0.002171,0.074708,0.083630,0.020203,0.004798,0.055915,0.060793
