vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001978,0.000078,0.006257,0.001999,0.002982,0.000137,0.004224,0.001093
0.004439,0.000275,0.015223,0.009751,0.005898,0.000640,0.011014,0.005745
0.006344,0.000272,0.028598,0.009057,0.010147,0.000545,0.022854,0.006030
0.012983,0.000679,0.065200,0.025492,0.019492,0.001364,0.055052,0.018032
0.016581,0.002008,0.065237,0.077347,0.018540,0.004090,0.051490,0.053914
