vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000969,0.000034,0.002636,0.000863,0.001170,0.000064,0.001874,0.000438
0.003986,0.000277,0.014065,0.008628,0.005396,0.000545,0.010169,0.005425
0.006301,0.000313,0.028583,0.008976,0.011516,0.000641,0.023544,0.005995
0.014004,0.000831,0.063776,0.025774,0.020217,0.001360,0.051960,0.017840
0.016942,0.002004,0.064192,0.077680,0.018609,0.004095,0.050951,0.053339
