vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000943,0.000032,0.002676,0.000858,0.001343,0.000054,0.001782,0.000545
0.004956,0.000371,0.018653,0.008641,0.005679,0.000548,0.010573,0.005404
0.006433,0.000268,0.028780,0.008978,0.010183,0.000545,0.022872,0.006021
0.013084,0.000672,0.069002,0.026476,0.019578,0.001365,0.052578,0.017828
0.016560,0.002010,0.064656,0.083327,0.018589,0.004084,0.051262,0.055436
