vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002337,0.000078,0.006269,0.002145,0.002303,0.000064,0.001729,0.000467
0.004331,0.000315,0.015245,0.009201,0.005691,0.000649,0.011362,0.006303
0.007032,0.000268,0.031086,0.010405,0.010626,0.000688,0.024493,0.006544
0.015299,0.000796,0.076920,0.029170,0.023064,0.001584,0.064587,0.021161
0.019577,0.002365,0.078910,0.096687,0.022187,0.004791,0.059977,0.064254
