vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000807,0.000027,0.003309,0.001022,0.001597,0.000075,0.002236,0.000607
0.005055,0.000372,0.017499,0.009193,0.006219,0.000545,0.011002,0.006553
0.007210,0.000333,0.030070,0.008997,0.010152,0.000545,0.023296,0.006032
0.012955,0.000667,0.063591,0.028707,0.020088,0.001361,0.054157,0.023664
0.016969,0.002009,0.065109,0.086083,0.020341,0.004500,0.061955,0.057129
