vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002165,0.000073,0.006359,0.001992,0.003133,0.000148,0.004338,0.001189
0.004459,0.000313,0.014040,0.008509,0.005375,0.000546,0.010130,0.005423
0.006375,0.000274,0.028315,0.009306,0.010379,0.000545,0.022141,0.006050
0.012861,0.000668,0.063624,0.030400,0.021561,0.001382,0.056942,0.017911
0.016622,0.002011,0.064283,0.077625,0.018491,0.004091,0.050259,0.052782
