vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000955,0.000031,0.002739,0.000868,0.001396,0.000064,0.001902,0.000526
0.004057,0.000268,0.022343,0.008860,0.005390,0.000544,0.010092,0.005417
0.006421,0.000289,0.028367,0.009036,0.010154,0.000544,0.022103,0.006000
0.012854,0.000668,0.064200,0.025730,0.019553,0.001363,0.051936,0.017816
0.016539,0.002009,0.064667,0.083169,0.018868,0.004083,0.050953,0.053436
