vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.002163,0.000073,0.006313,0.002002,0.003123,0.000148,0.004318,0.001197
0.004012,0.000268,0.013335,0.008468,0.005380,0.000545,0.010057,0.005418
0.006431,0.000267,0.028235,0.008987,0.010436,0.000568,0.024285,0.006531
0.012854,0.000704,0.065166,0.027050,0.019408,0.001639,0.050396,0.017933
0.016280,0.002008,0.068692,0.076532,0.018988,0.004368,0.050281,0.058778
