vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000880,0.000033,0.003683,0.001246,0.002005,0.000080,0.002691,0.000743
0.005769,0.000469,0.019289,0.008992,0.005409,0.000544,0.010854,0.005422
0.006405,0.000269,0.028473,0.008974,0.010156,0.000548,0.022518,0.006909
0.012878,0.000702,0.064765,0.025322,0.019505,0.001360,0.057074,0.018911
0.016552,0.002017,0.065241,0.079451,0.019101,0.004083,0.054282,0.057227
