vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001968,0.000080,0.006019,0.001870,0.003190,0.000137,0.004139,0.001150
0.004488,0.000275,0.013661,0.009643,0.006101,0.000567,0.010900,0.005438
0.006733,0.000268,0.028565,0.009027,0.010174,0.000545,0.022291,0.006001
0.014655,0.000784,0.069623,0.027879,0.020576,0.001368,0.054470,0.018452
0.017353,0.002328,0.066290,0.076199,0.018541,0.004088,0.053182,0.056820
