vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000809,0.000027,0.002663,0.000734,0.001271,0.000064,0.001852,0.000441
0.004249,0.000324,0.014142,0.009027,0.005769,0.000652,0.010758,0.005988
0.006620,0.000365,0.032165,0.009343,0.010170,0.000545,0.023099,0.006049
0.012937,0.000777,0.064414,0.025468,0.019472,0.001362,0.052003,0.017861
0.017605,0.002042,0.066158,0.080268,0.018537,0.004087,0.056712,0.053509
