vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001928,0.000065,0.005768,0.001790,0.002779,0.000132,0.003876,0.001060
0.005688,0.000267,0.013441,0.008471,0.005388,0.000545,0.010153,0.005399
0.006396,0.000268,0.028282,0.009032,0.010176,0.000545,0.022273,0.006016
0.013070,0.000668,0.064548,0.025441,0.020085,0.001360,0.051515,0.018140
0.016530,0.002003,0.067315,0.080300,0.018573,0.004105,0.051091,0.054067
