vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000828,0.000032,0.003771,0.001132,0.001999,0.000095,0.002709,0.000762
0.005972,0.000414,0.017951,0.008462,0.005379,0.000544,0.010203,0.005392
0.006409,0.000268,0.030185,0.010105,0.011433,0.000545,0.022448,0.005962
0.013182,0.000680,0.064348,0.026413,0.020515,0.001360,0.053658,0.018358
0.018056,0.002149,0.067196,0.076902,0.018603,0.004084,0.051280,0.055196
