vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001000,0.000031,0.002606,0.000774,0.001396,0.000068,0.001622,0.000513
0.004117,0.000335,0.017258,0.010305,0.005369,0.000545,0.010135,0.005416
0.006382,0.000268,0.028284,0.009030,0.010149,0.000544,0.022098,0.005977
0.012877,0.000670,0.064605,0.026320,0.020257,0.001363,0.051510,0.017842
0.017363,0.002111,0.066433,0.076565,0.018622,0.004085,0.051402,0.054708
