vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000806,0.000027,0.002697,0.000763,0.001276,0.000064,0.001805,0.000436
0.004119,0.000313,0.015352,0.009748,0.005718,0.000544,0.010839,0.005744
0.006443,0.000273,0.030564,0.009453,0.010226,0.000545,0.022409,0.005974
0.013828,0.000784,0.064150,0.028476,0.021360,0.001444,0.054462,0.018003
0.017325,0.002161,0.065440,0.077866,0.018810,0.004093,0.050585,0.052908
