vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.000944,0.000034,0.002605,0.000892,0.001205,0.000054,0.001616,0.000439
0.005708,0.000401,0.019557,0.008863,0.005384,0.000545,0.010568,0.005430
0.006401,0.000267,0.028338,0.008990,0.010159,0.000545,0.022106,0.006000
0.012971,0.000674,0.064784,0.028980,0.020585,0.001478,0.055416,0.018018
0.016640,0.002008,0.064527,0.077232,0.018522,0.004083,0.051068,0.053385
