vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001958,0.000065,0.005449,0.001787,0.002662,0.000144,0.003798,0.000974
0.005306,0.000267,0.013841,0.008461,0.006032,0.000638,0.011075,0.005464
0.006897,0.000323,0.029604,0.008957,0.010179,0.000544,0.023276,0.006128
0.012843,0.000670,0.065877,0.025366,0.019580,0.001361,0.054053,0.017750
0.016598,0.002016,0.066694,0.078769,0.020222,0.004085,0.052909,0.052345
