vet-ins,vet-fnd,btr-ins,btr-fnd,hst-ins,hst-fnd,htr-ins,htr-fnd
0.001934,0.000065,0.005715,0.001763,0.002805,0.000132,0.003933,0.001062
0.006081,0.000305,0.013486,0.008428,0.005404,0.000545,0.010339,0.005401
0.006716,0.000268,0.029301,0.008940,0.010468,0.000544,0.022422,0.005993
0.014354,0.000852,0.073577,0.029568,0.020758,0.001367,0.057508,0.017808
0.016634,0.002004,0.065621,0.078235,0.018725,0.004089,0.051225,0.052838
